,Date,RELIANCE,TATAMOTORS,UPL,PFC,BAJAJ-AUTO,HINDUNILVR,HINDALCO,WIPRO,VEDL,KOTAKBANK,ZEEL,SBIN,HDFCBANK,LT,SUNPHARMA,NTPC,INFY,ULTRACEMCO,CIPLA,POWERGRID,DRREDDY,GAIL,ADANIPORTS,ONGC,CONCOR,AXISBANK,ASIANPAINT,JSWSTEEL,BPCL,DIVISLAB,SIEMENS,M&M,TORNTPHARM,TECHM,TITAN,UBL,AMBUJACEM,GRASIM,TATASTEEL,ITC,COALINDIA,NESTLEIND,BAJFINANCE,HEROMOTOCO,IOC,BRITANNIA,MRF,TCS,HCLTECH,BHARTIARTL,ICICIBANK,MARUTI,EICHERMOT,SHREECEM,GLENMARK,INDUSINDBK,DABUR
1108,09-Oct-2023,2298.25,617.35,609.95,240.25,5007.3,2511.3,469.8,405.6,218.95,1719.3,256.7,585.1,1516.25,3074.7,1123.05,234.7,1475.45,8110.1,1159.5,196.25,5494.85,121.8,790.05,181.7,709.8,996.25,3152.8,757.55,340.0,3705.3,3541.95,1515.2,1890.65,1212.65,3267.5,1564.0,430.2,1889.0,123.85,440.45,287.8,22881.85,8027.7,2955.1,87.45,4522.5,107266.95,3638.35,1249.6,924.55,938.6,10244.8,3445.6,25730.0,784.4,1428.55,541.75
1109,10-Oct-2023,2308.4,630.55,621.8,249.95,5037.5,2516.2,480.65,407.75,222.15,1756.1,259.1,591.65,1524.85,3076.0,1126.5,235.9,1495.15,8158.3,1155.05,197.95,5478.55,122.9,819.5,183.5,704.8,1012.25,3151.5,771.9,340.4,3713.65,3591.05,1537.85,1868.25,1227.75,3269.2,1581.95,437.2,1918.9,125.3,444.4,303.25,22968.05,8083.6,2976.8,88.35,4529.95,107204.1,3628.9,1261.8,948.35,951.2,10375.0,3458.75,26163.75,785.85,1420.55,543.85
1110,11-Oct-2023,2345.05,634.0,627.75,250.0,5064.4,2556.4,483.9,421.15,227.65,1771.4,259.65,588.35,1539.6,3088.7,1128.75,238.7,1494.4,8343.0,1171.95,198.5,5567.6,123.55,814.85,183.25,698.45,1019.1,3163.9,777.25,342.55,3750.55,3558.5,1556.3,1885.5,1231.6,3280.5,1580.0,445.1,1980.1,124.95,448.25,301.85,23202.05,8101.95,3100.85,89.7,4554.95,107738.15,3609.9,1245.6,955.6,953.1,10412.1,3486.6,26501.35,780.7,1421.2,543.75
1111,12-Oct-2023,2349.4,636.95,620.6,248.45,5106.6,2557.0,484.4,417.1,226.2,1763.85,262.25,586.05,1549.85,3081.75,1130.4,241.6,1465.5,8351.75,1157.9,200.75,5530.2,129.35,814.95,184.45,701.05,1018.45,3159.1,783.45,348.7,3755.25,3601.0,1566.65,1881.5,1198.75,3285.0,1599.55,445.6,2001.8,125.9,450.7,307.2,23075.15,8014.3,3088.25,90.3,4560.75,108685.25,3542.55,1223.75,950.35,954.25,10580.9,3494.2,26653.5,792.2,1424.25,541.0
1112,13-Oct-2023,2349.3,667.1,623.05,250.15,5052.4,2569.45,480.6,411.05,226.2,1762.0,258.4,576.15,1535.75,3089.6,1145.3,242.05,1431.15,8369.0,1167.75,201.8,5460.2,128.25,813.75,184.9,713.15,994.05,3148.8,777.25,347.7,3735.35,3592.2,1562.45,1895.6,1194.1,3283.75,1582.65,439.9,1982.6,125.05,448.35,307.95,23554.35,8051.65,3098.45,90.85,4574.7,109092.75,3570.85,1255.9,954.2,951.3,10727.55,3476.4,26851.15,798.35,1463.7,538.85
1113,16-Oct-2023,2344.05,666.2,630.95,251.9,5076.7,2558.3,483.4,410.2,229.85,1749.75,255.65,575.65,1529.6,3101.9,1135.3,243.45,1434.15,8292.2,1164.4,203.05,5493.1,129.95,805.65,186.55,716.6,1004.8,3112.05,790.7,347.25,3655.2,3602.05,1574.55,1912.35,1184.6,3301.4,1565.2,443.25,1973.7,127.0,448.95,312.0,23108.55,8036.0,3161.0,90.9,4586.05,109548.45,3524.05,1270.65,946.55,951.4,10704.5,3486.6,26658.9,797.8,1446.4,536.95
1114,17-Oct-2023,2355.25,655.7,624.9,251.4,5141.25,2556.15,484.35,411.4,229.95,1771.55,255.65,576.45,1541.2,3066.3,1136.8,245.95,1442.45,8301.4,1173.5,207.15,5544.1,131.4,805.1,186.25,722.5,1008.05,3113.55,790.15,354.7,3646.6,3593.05,1576.6,1921.55,1197.6,3308.45,1572.35,442.65,1974.45,127.4,453.45,317.4,23325.3,8093.0,3172.95,91.85,4600.35,110885.75,3507.05,1277.15,953.65,953.9,10750.8,3500.85,26631.7,801.65,1436.0,540.25
1115,18-Oct-2023,2324.0,668.5,620.55,245.85,5137.35,2548.25,485.05,407.45,230.5,1753.4,256.75,572.65,1519.75,3045.6,1153.4,242.0,1440.55,8278.3,1210.6,206.5,5677.45,131.0,798.6,186.95,719.35,992.85,3096.45,784.4,350.2,3641.2,3492.35,1574.85,1917.0,1187.1,3282.75,1567.55,433.0,1955.7,127.1,451.65,316.95,23262.95,7866.55,3153.15,90.75,4607.7,109672.8,3487.25,1269.45,952.85,943.75,10788.45,3496.1,26813.75,799.8,1420.35,534.0
1116,19-Oct-2023,2306.15,668.8,613.55,249.05,5482.6,2548.1,479.95,395.3,227.15,1738.45,259.5,571.2,1514.95,3054.4,1141.5,239.5,1433.65,8518.55,1223.3,205.8,5630.9,129.3,792.85,186.3,713.45,991.4,3101.8,780.45,353.7,3637.75,3463.75,1569.55,1919.2,1172.15,3284.65,1566.2,437.45,1975.7,126.0,450.4,314.8,24132.35,7841.55,3265.85,90.65,4602.45,109575.05,3455.65,1267.35,942.95,935.75,10771.7,3501.2,26297.45,793.15,1450.35,525.65
1117,20-Oct-2023,2299.1,663.2,603.45,247.5,5489.3,2495.15,471.75,391.85,222.75,1769.6,261.5,563.1,1522.8,3012.35,1142.2,241.0,1427.25,8461.05,1200.2,202.85,5569.3,125.05,793.65,186.2,707.95,980.35,3105.85,769.4,346.4,3554.3,3441.8,1558.25,1891.6,1170.7,3266.2,1610.65,430.85,1946.35,123.1,438.3,312.4,24279.7,7769.2,3211.25,90.3,4580.0,109504.6,3494.55,1258.6,945.2,932.75,10725.65,3480.9,26084.65,781.15,1469.1,524.8
1118,23-Oct-2023,2263.2,647.35,586.7,244.15,5405.4,2483.5,456.7,383.15,215.05,1740.75,249.7,552.95,1506.05,2958.3,1122.45,236.55,1408.65,8325.25,1183.8,199.75,5551.95,120.8,771.45,184.85,700.7,964.3,3072.0,748.95,342.8,3500.95,3414.75,1565.15,1877.3,1155.95,3219.75,1629.05,415.95,1902.75,120.0,435.9,306.1,24197.75,7798.9,3149.85,87.95,4530.6,108977.35,3410.15,1236.65,939.3,929.95,10553.65,3446.35,25704.1,759.9,1435.0,521.35
1119,25-Oct-2023,2257.95,637.85,580.15,237.2,5347.3,2477.3,461.2,381.85,216.8,1728.05,243.45,556.2,1496.5,2916.1,1120.3,232.05,1370.05,8256.35,1157.45,199.5,5513.85,119.7,769.1,184.35,694.05,955.45,3060.8,748.3,339.95,3443.45,3432.85,1569.1,1922.25,1142.15,3187.85,1594.3,417.95,1877.45,121.35,432.7,310.3,24262.7,7694.45,3140.85,87.6,4533.75,108632.45,3390.1,1229.0,922.6,916.1,10588.85,3384.4,25707.3,750.8,1412.7,517.9
1120,26-Oct-2023,2226.5,626.55,561.05,230.35,5259.35,2476.4,456.65,378.25,212.25,1694.85,238.65,547.0,1463.4,2864.6,1103.7,231.65,1359.45,8205.3,1150.85,198.95,5421.95,118.5,770.35,180.9,691.25,972.05,2960.3,728.7,335.0,3406.4,3406.75,1506.1,1889.65,1115.45,3100.8,1570.75,416.3,1840.0,119.9,434.35,305.25,23545.6,7421.8,3111.95,86.2,4507.8,107481.3,3336.75,1231.8,905.5,908.65,10424.15,3326.8,25431.6,749.1,1414.65,508.45
1121,27-Oct-2023,2265.8,641.05,558.65,237.55,5373.55,2482.05,456.15,382.35,215.8,1702.7,249.15,561.15,1469.15,2901.9,1111.3,236.6,1380.35,8210.15,1174.25,200.95,5397.3,118.25,782.4,184.75,689.2,1002.75,2955.15,732.0,334.95,3411.95,3427.0,1510.8,1920.65,1120.55,3120.7,1611.55,417.25,1856.0,119.9,433.75,313.95,24056.95,7507.2,3112.2,86.9,4514.3,108190.8,3350.95,1268.7,914.6,912.75,10560.7,3394.85,25514.5,743.15,1441.3,524.55
1122,30-Oct-2023,2312.5,628.5,538.65,238.95,5308.9,2478.9,456.65,382.0,216.45,1717.5,250.55,565.2,1485.1,2926.35,1115.2,234.6,1377.05,8401.6,1193.45,200.85,5345.35,118.7,785.0,188.8,688.8,989.2,2967.1,734.5,346.9,3403.4,3430.6,1497.8,1930.35,1126.9,3116.45,1609.15,421.95,1878.8,119.15,430.45,314.55,24171.7,7503.05,3110.35,88.25,4461.6,109015.7,3378.55,1264.75,926.25,924.9,10397.7,3357.65,25943.55,750.15,1454.65,523.45
1123,31-Oct-2023,2287.9,628.65,540.5,246.6,5314.05,2484.0,459.5,381.8,216.6,1739.4,259.2,565.55,1476.5,2929.05,1088.6,235.8,1368.4,8422.25,1200.0,202.15,5367.55,119.5,784.75,186.15,688.2,981.85,2995.7,736.35,349.25,3388.35,3330.95,1458.6,1924.25,1133.15,3189.65,1615.15,424.45,1886.7,118.75,428.4,314.25,24234.8,7492.65,3088.35,89.7,4426.5,108297.8,3368.75,1276.0,914.4,915.35,10392.3,3295.55,25655.05,747.75,1441.3,528.9
1124,01-Nov-2023,2297.4,627.7,532.05,242.2,5344.35,2472.25,462.7,380.95,223.75,1724.4,267.7,566.4,1476.5,2895.3,1116.2,232.6,1354.15,8381.45,1201.25,200.95,5346.45,117.6,769.1,186.7,675.5,971.8,2934.55,724.45,356.9,3346.05,3325.65,1454.6,1920.05,1125.1,3173.4,1606.5,406.65,1868.55,116.6,428.1,306.65,23872.7,7471.9,3092.45,92.45,4397.3,108583.8,3330.65,1258.95,913.45,914.05,10227.75,3282.25,25420.65,746.1,1432.6,517.1
1125,02-Nov-2023,2320.2,636.45,540.75,257.65,5318.4,2486.8,474.2,383.65,229.15,1737.7,269.35,572.1,1476.75,2918.1,1132.85,235.25,1370.15,8459.0,1208.5,203.1,5338.5,122.05,774.3,186.2,682.5,982.95,2955.4,733.35,360.55,3343.7,3370.9,1469.7,1927.4,1115.5,3201.5,1611.95,419.7,1897.75,118.1,431.15,308.85,24111.8,7449.1,3052.1,95.05,4527.25,110500.05,3360.1,1273.4,923.85,919.95,10303.6,3338.3,25892.25,750.9,1461.2,530.4
1126,03-Nov-2023,2319.7,647.5,550.3,261.7,5368.95,2509.25,475.2,383.55,232.75,1733.25,275.3,578.15,1483.75,2911.25,1141.1,234.35,1389.05,8522.6,1206.35,204.4,5263.05,123.75,795.4,190.0,713.75,988.85,2977.85,746.05,361.5,3350.7,3367.55,1469.0,1960.4,1133.1,3274.5,1613.15,420.9,1896.2,117.3,433.25,312.0,23999.05,7411.5,3089.4,95.9,4539.55,107723.25,3350.9,1266.25,930.75,933.8,10276.3,3428.0,25957.85,746.6,1450.25,535.5
1127,06-Nov-2023,2339.0,646.05,554.7,260.75,5406.85,2497.4,481.95,384.65,233.1,1740.2,268.35,574.35,1494.5,2975.45,1150.0,235.85,1403.3,8640.95,1204.1,208.2,5338.1,123.4,802.5,193.3,734.75,1009.4,3029.3,754.0,366.25,3506.7,3367.2,1488.3,1966.5,1142.15,3267.05,1589.2,421.25,1918.7,119.4,435.35,316.55,24289.55,7562.05,3166.9,99.0,4623.6,107391.85,3380.25,1269.7,939.2,945.45,10284.85,3510.95,26401.0,755.45,1470.25,537.95
1128,07-Nov-2023,2323.8,645.0,552.0,263.05,5419.0,2496.45,484.55,383.3,237.75,1751.25,262.4,579.75,1487.25,2961.3,1170.95,239.15,1404.3,8685.75,1216.45,208.0,5404.35,125.05,797.55,193.2,743.0,1020.9,3033.35,748.6,372.8,3481.4,3347.6,1479.75,1998.4,1149.0,3270.2,1597.4,419.55,1921.55,119.65,432.7,314.25,24369.5,7495.6,3130.25,104.05,4655.2,107185.4,3370.45,1273.95,937.15,948.1,10253.3,3509.05,26685.55,759.15,1486.4,536.1
1129,08-Nov-2023,2335.9,642.55,555.7,263.55,5397.6,2519.35,488.05,382.2,237.15,1746.25,259.7,580.3,1491.55,2996.45,1176.7,236.7,1391.0,8698.85,1241.0,207.0,5453.55,124.65,818.7,195.35,741.75,1021.7,3095.25,756.7,384.2,3490.9,3423.9,1487.4,2028.1,1139.15,3311.85,1593.85,421.0,1933.85,119.05,436.95,317.4,24281.55,7459.95,3132.1,103.45,4670.6,108348.1,3381.55,1267.65,936.75,935.75,10322.3,3550.3,26270.5,785.95,1488.95,539.25
1130,09-Nov-2023,2335.9,649.35,550.4,277.3,5418.9,2476.7,484.45,380.85,235.2,1744.95,262.85,578.35,1485.65,3024.85,1176.2,237.95,1374.8,8627.05,1238.15,209.8,5457.95,124.15,806.2,192.7,735.35,1021.9,3080.2,750.85,383.55,3498.5,3389.35,1552.05,2051.2,1123.95,3283.75,1586.05,418.3,1935.0,119.65,434.4,323.55,24226.75,7386.7,3173.9,102.95,4652.1,108078.2,3347.45,1267.5,932.35,937.35,10400.35,3541.9,25951.4,784.1,1507.35,534.85
1131,10-Nov-2023,2314.9,651.05,547.15,287.7,5392.05,2486.55,481.3,379.3,245.25,1745.45,248.95,579.5,1491.5,3033.25,1179.35,242.75,1368.85,8710.85,1240.1,211.15,5424.9,125.6,808.6,195.9,736.85,1029.2,3076.45,754.75,384.05,3493.2,3407.35,1524.1,2058.2,1138.15,3256.35,1575.25,418.1,1943.0,120.05,436.55,323.4,24137.2,7444.8,3105.2,98.05,4681.95,108295.7,3333.45,1255.45,935.5,938.6,10388.8,3540.75,26358.5,777.85,1498.8,533.35
1132,12-Nov-2023,2330.65,653.55,555.75,297.3,5442.55,2491.55,482.45,382.45,245.05,1752.5,252.0,581.3,1500.0,3052.0,1180.6,244.55,1388.2,8711.1,1243.95,212.0,5449.75,126.4,812.25,196.75,740.25,1029.95,3098.15,756.55,384.1,3516.9,3425.05,1526.25,2063.9,1142.15,3280.6,1604.2,420.95,1946.1,120.85,438.45,331.8,24283.35,7456.9,3115.2,98.35,4676.6,108240.6,3357.3,1260.2,938.0,942.35,10431.4,3579.3,26302.3,762.85,1502.1,535.6
1133,13-Nov-2023,2314.6,653.25,552.7,307.5,5425.2,2478.15,487.5,381.65,241.95,1748.2,252.1,581.35,1488.8,3048.5,1177.8,245.7,1373.55,8677.4,1240.55,212.3,5419.85,126.05,809.85,195.8,737.55,1025.35,3085.6,761.1,387.1,3510.0,3418.0,1540.25,2066.0,1131.35,3264.75,1573.35,419.4,1928.85,121.0,436.0,349.35,24085.85,7360.85,3118.8,99.0,4696.35,107637.6,3331.55,1261.0,935.0,934.45,10398.4,3645.4,26196.2,724.45,1509.6,530.1
1134,15-Nov-2023,2356.45,671.55,561.8,310.4,5536.7,2486.4,505.4,391.65,240.1,1769.5,248.2,584.7,1504.4,3064.95,1180.9,247.3,1410.5,8766.9,1241.75,210.15,5419.95,126.85,810.75,199.5,755.55,1041.35,3116.2,772.85,392.55,3536.85,3495.5,1544.15,2054.6,1173.75,3295.95,1555.9,418.15,1943.95,124.05,441.95,350.6,24174.05,7224.3,3177.85,101.7,4710.8,109379.5,3404.3,1276.65,950.0,941.1,10456.05,3848.3,26203.45,751.05,1493.95,526.0
1135,16-Nov-2023,2360.7,680.4,560.85,310.3,5550.9,2491.2,504.3,397.1,238.8,1772.85,250.05,584.65,1508.35,3051.15,1189.55,252.35,1444.9,8775.05,1234.8,207.2,5544.25,126.4,813.6,201.8,751.7,1026.35,3130.3,769.15,398.65,3548.25,3525.0,1569.5,2039.55,1207.2,3335.95,1563.15,419.9,1942.6,124.7,438.65,345.8,24082.9,7362.45,3280.05,104.1,4702.1,110298.85,3497.85,1311.05,949.55,936.0,10484.5,3836.75,26174.4,770.75,1498.65,534.9
1136,17-Nov-2023,2355.55,681.55,561.75,316.25,5631.5,2528.8,497.75,395.4,239.5,1764.6,246.1,563.05,1505.1,3109.0,1194.6,251.6,1437.55,8790.95,1249.4,209.5,5611.55,126.25,810.05,196.35,750.7,994.35,3168.9,768.8,390.25,3600.85,3570.75,1584.55,2082.35,1202.75,3338.85,1583.15,421.1,1970.55,125.2,439.25,345.25,24373.05,7221.0,3334.75,102.7,4718.3,111475.25,3502.45,1309.15,947.3,921.85,10523.5,3865.3,26199.8,775.95,1498.45,540.7
1137,20-Nov-2023,2349.35,674.3,556.7,324.25,5650.15,2506.45,497.3,400.2,239.55,1770.55,243.6,563.75,1505.2,3088.8,1188.0,251.05,1436.6,8661.5,1247.1,209.3,5604.15,124.55,803.6,197.85,750.95,988.7,3140.35,761.85,392.0,3672.95,3586.2,1552.2,2110.75,1211.8,3345.85,1573.4,421.5,1972.3,124.35,436.8,347.75,24302.55,7068.6,3346.35,102.85,4712.0,111390.95,3519.6,1325.4,961.4,921.45,10566.25,3846.45,25953.65,785.2,1504.8,543.2
1138,21-Nov-2023,2378.9,681.7,563.05,319.55,5685.95,2505.25,506.85,400.65,240.3,1767.2,251.75,561.5,1517.95,3074.85,1201.4,250.0,1439.0,8708.35,1253.25,208.95,5646.45,124.95,801.35,191.2,749.35,991.8,3133.25,775.8,388.0,3721.6,3589.05,1559.75,2119.65,1204.5,3394.45,1582.05,420.15,1977.45,126.25,436.25,334.2,24373.45,7103.15,3376.5,101.05,4699.75,111434.3,3510.2,1326.6,970.85,926.1,10535.15,3844.2,25937.05,777.6,1502.05,540.85
1139,22-Nov-2023,2388.2,681.2,565.9,319.95,5751.55,2521.9,500.25,400.25,236.35,1745.65,249.3,558.95,1512.55,3082.3,1204.1,253.65,1457.8,8759.9,1271.5,211.6,5664.55,123.8,791.9,191.0,749.2,998.1,3133.0,768.45,402.1,3701.7,3549.0,1543.45,2111.55,1215.4,3429.85,1597.6,414.25,1974.1,126.1,439.7,332.15,24350.85,7128.35,3413.6,101.25,4694.2,111197.75,3530.15,1329.7,969.75,922.75,10494.55,3833.8,25997.05,776.25,1470.4,541.0
1140,23-Nov-2023,2395.5,679.95,565.9,320.75,5925.25,2519.9,501.95,402.5,234.15,1739.3,249.85,559.95,1521.3,3045.65,1198.8,252.75,1449.25,8605.25,1170.65,210.9,5644.65,124.95,793.1,190.65,751.55,999.05,3122.95,775.55,411.3,3688.5,3619.2,1545.85,2106.55,1210.9,3408.4,1605.3,415.6,1956.9,126.7,440.35,334.45,24393.3,7073.65,3568.0,103.8,4705.8,111378.7,3508.25,1329.0,976.65,923.0,10488.5,3883.8,25922.2,775.35,1486.1,540.35
1141,24-Nov-2023,2393.9,673.7,558.95,314.95,5930.3,2515.2,507.8,396.0,232.2,1744.0,252.85,560.35,1532.1,3054.25,1195.45,253.9,1437.4,8556.2,1198.65,210.45,5646.15,124.5,795.55,188.85,748.6,1008.5,3136.15,782.05,410.6,3764.8,3628.6,1553.2,2090.8,1197.85,3396.95,1584.1,414.3,1949.4,125.95,437.8,332.8,24138.95,7020.8,3548.6,103.45,4644.15,111448.2,3457.1,1309.15,973.15,929.4,10515.65,3849.05,25645.4,786.9,1476.2,537.35
1142,28-Nov-2023,2393.9,697.5,563.55,320.55,5998.15,2510.55,515.6,396.85,234.4,1742.25,255.8,564.45,1528.65,3050.0,1191.35,257.55,1442.7,8726.5,1192.3,210.2,5675.8,125.3,837.7,193.95,766.85,1021.15,3148.35,782.35,424.5,3760.15,3646.5,1566.05,2079.0,1202.4,3442.4,1612.35,431.2,1975.9,126.85,435.25,341.95,24218.6,7127.55,3622.0,108.2,4713.45,111546.95,3470.15,1316.65,984.9,929.4,10537.55,3826.7,26067.45,771.0,1477.55,533.8
1143,29-Nov-2023,2400.7,712.35,570.05,328.1,6069.95,2525.05,517.45,406.25,233.45,1753.45,249.7,568.6,1559.15,3083.75,1202.2,258.4,1459.6,8732.75,1201.55,211.05,5715.35,125.9,835.55,192.0,768.15,1060.15,3148.35,793.25,428.65,3729.75,3635.75,1619.1,2091.85,1221.7,3429.3,1647.45,435.65,2003.25,127.75,437.2,342.35,24067.5,7130.1,3746.9,108.55,4803.65,112266.55,3513.75,1333.95,995.4,939.6,10599.25,3812.25,26106.9,770.1,1483.55,534.6
1144,30-Nov-2023,2377.45,706.4,570.65,334.9,6090.55,2545.55,515.65,413.05,233.35,1755.45,253.1,564.75,1558.8,3109.2,1225.85,261.3,1455.15,9003.65,1212.3,208.95,5788.15,131.9,825.5,194.95,776.0,1074.25,3119.9,801.1,435.7,3788.7,3657.6,1647.75,2126.55,1220.95,3490.6,1646.8,439.25,2005.45,127.9,435.8,342.15,24236.15,7121.9,3819.05,111.75,4852.65,111683.0,3487.6,1340.9,1014.7,934.95,10608.7,3896.9,26741.75,779.95,1466.1,538.05
1145,01-Dec-2023,2394.3,705.45,575.15,365.15,6046.05,2563.65,517.2,407.65,239.4,1750.5,266.55,571.75,1555.4,3190.65,1231.25,268.95,1452.3,9033.85,1205.7,210.2,5749.4,136.05,827.8,194.55,785.15,1104.65,3173.4,810.8,438.0,3792.7,3753.1,1625.5,2151.25,1220.55,3489.5,1672.0,442.0,2016.05,130.0,449.8,346.65,24338.6,7259.35,3760.0,111.25,4970.75,111409.3,3511.65,1336.7,1023.0,946.7,10585.7,3891.2,27026.55,792.6,1461.05,541.15
1146,04-Dec-2023,2420.2,705.6,578.9,371.7,6201.7,2602.3,519.25,407.45,241.9,1818.55,255.9,594.7,1609.4,3313.55,1231.15,274.8,1464.35,9317.75,1216.5,212.9,5756.0,141.9,878.65,202.05,800.9,1125.6,3194.55,819.6,461.5,3798.1,3807.2,1656.85,2133.6,1223.9,3488.4,1702.0,474.55,2052.95,131.0,454.05,354.7,24402.8,7407.65,3797.1,115.9,4937.75,111506.65,3512.45,1337.95,1032.9,991.2,10599.45,4180.35,27717.0,775.75,1514.65,547.0
1147,05-Dec-2023,2437.75,708.95,581.4,377.25,6140.1,2563.25,520.65,404.35,242.4,1828.45,251.7,608.25,1623.7,3315.45,1239.55,285.45,1453.95,9329.75,1224.45,222.3,5776.45,140.35,1013.1,202.05,798.1,1132.45,3226.25,821.7,472.2,3741.15,3843.5,1686.05,2100.0,1220.6,3545.3,1703.35,509.05,2072.35,131.6,451.75,355.55,24608.9,7349.8,3806.75,117.7,4948.4,113729.85,3531.6,1317.55,1031.1,1013.45,10721.9,4136.5,28003.85,779.05,1506.6,552.0
1148,06-Dec-2023,2461.1,722.45,588.55,378.6,6069.95,2567.65,523.0,418.75,249.45,1821.4,258.05,608.45,1627.8,3392.3,1240.35,281.1,1474.3,9213.0,1205.2,224.4,5730.35,140.6,1017.95,201.95,798.9,1120.5,3252.55,824.7,472.85,3734.45,3851.95,1702.4,2079.95,1225.2,3546.9,1713.7,501.1,2057.75,131.85,463.25,352.15,24968.5,7427.1,3761.05,119.3,5003.15,114088.85,3604.1,1329.55,1024.45,1003.25,10625.75,4047.0,27799.1,806.5,1501.6,550.05
1149,07-Dec-2023,2457.05,721.95,586.55,377.1,6093.6,2518.25,516.05,418.25,248.85,1826.85,271.6,611.7,1630.45,3355.6,1239.3,283.8,1465.9,9354.55,1222.8,230.0,5785.1,142.05,1039.65,198.9,842.35,1117.85,3251.8,819.15,474.7,3734.35,3832.25,1692.65,2100.55,1223.25,3585.4,1725.0,505.1,2081.75,130.0,458.1,351.95,24975.25,7391.2,3772.65,121.35,5016.0,117408.55,3614.9,1328.0,1000.0,999.0,10696.65,4091.0,28020.5,821.9,1504.75,545.8
1150,08-Dec-2023,2455.75,714.55,585.2,384.6,6075.7,2522.3,520.35,422.6,244.8,1838.45,278.95,614.15,1653.2,3378.45,1235.8,285.05,1491.15,9413.55,1219.1,228.6,5763.9,140.35,1022.95,195.95,843.2,1131.2,3232.0,839.35,470.45,3681.75,3827.2,1668.55,2053.45,1225.3,3634.65,1724.65,494.35,2070.05,129.2,449.15,351.0,24789.6,7307.6,3715.75,118.8,4942.2,117949.4,3626.7,1364.1,1000.25,1010.85,10618.55,4055.0,27670.25,795.95,1508.95,547.5
1151,11-Dec-2023,2459.35,720.8,602.4,389.55,6138.4,2503.65,522.4,420.6,248.55,1844.05,285.9,614.25,1651.0,3385.8,1241.4,287.3,1488.5,9670.9,1202.3,230.95,5473.5,141.05,1031.9,197.8,844.6,1116.5,3233.0,845.1,465.5,3670.5,3886.25,1652.2,2078.35,1233.3,3630.5,1749.8,504.0,2084.05,130.05,452.45,353.65,25043.45,7292.75,3704.65,117.5,4944.15,119050.45,3642.9,1375.3,1000.85,1017.1,10541.75,4025.65,28302.6,819.1,1521.85,550.5
1152,12-Dec-2023,2424.05,715.4,597.7,389.7,6254.2,2502.75,527.45,422.2,246.65,1824.35,289.05,612.4,1634.6,3342.4,1218.0,283.4,1476.05,9863.5,1198.65,231.35,5540.35,138.75,1041.95,195.4,855.65,1131.0,3224.75,853.85,447.55,3647.6,3856.45,1635.4,2048.0,1226.15,3571.4,1716.35,501.35,2080.75,130.1,453.1,347.5,24947.15,7314.55,3747.15,117.55,4903.05,119502.9,3672.1,1375.3,995.25,1015.7,10338.4,3951.75,28606.8,797.35,1497.0,549.0
1153,13-Dec-2023,2433.95,720.3,599.35,421.8,6316.1,2511.9,532.85,419.65,253.35,1826.2,284.55,619.85,1630.9,3399.8,1233.1,294.05,1449.0,9739.15,1216.5,236.95,5598.65,141.05,1063.5,193.15,862.75,1119.7,3243.65,851.4,447.5,3656.0,3934.4,1666.15,2079.1,1216.1,3602.35,1710.0,509.05,2083.95,131.4,455.65,345.2,25044.4,7258.0,3863.3,119.65,4919.3,119785.25,3593.55,1369.2,999.9,1013.9,10380.05,4032.75,28536.85,812.35,1506.9,547.55
1154,14-Dec-2023,2464.15,719.75,599.15,423.1,6334.85,2516.35,543.1,434.4,254.65,1853.85,277.9,623.65,1650.15,3433.1,1231.3,295.4,1501.45,9963.3,1204.65,232.1,5573.35,145.55,1074.7,195.95,875.75,1120.45,3241.35,847.4,445.7,3683.2,3918.05,1703.55,2103.4,1264.7,3591.4,1715.6,520.25,2103.9,132.0,460.1,347.6,24793.3,7474.2,3883.65,120.1,4946.65,120558.8,3667.25,1414.6,1005.2,1033.65,10353.2,4086.15,28733.05,829.05,1551.7,547.45
1155,15-Dec-2023,2495.6,732.4,610.85,412.3,6275.2,2522.9,557.25,446.55,257.2,1850.6,277.6,648.25,1656.55,3488.0,1235.75,305.1,1578.4,10029.45,1207.1,237.35,5589.45,145.85,1078.55,201.05,859.9,1120.35,3313.9,867.2,449.0,3697.05,3907.3,1724.95,2093.35,1306.1,3600.55,1718.1,522.4,2127.7,136.45,458.2,350.0,24366.4,7515.05,3896.55,123.8,4913.9,120084.05,3861.0,1491.3,992.55,1037.4,10286.4,4059.9,28758.9,824.0,1570.8,539.7
1156,18-Dec-2023,2521.0,730.8,606.55,411.8,6465.7,2535.5,566.4,445.25,260.7,1846.95,280.5,648.5,1655.7,3491.6,1252.75,303.2,1564.35,9970.35,1216.8,231.85,5591.05,145.05,1094.3,199.0,869.35,1111.35,3332.05,854.9,447.25,3713.05,4139.25,1710.8,2144.2,1291.75,3619.6,1704.55,525.65,2109.75,136.6,451.65,347.65,24354.25,7587.6,3889.75,124.35,4879.5,119418.65,3859.2,1504.3,990.25,1021.45,10319.6,4085.5,28557.0,817.3,1556.35,540.5
